Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,DelayCategory,IsWeekend,TimeOfDay
2008,1,4,5,1458.0,1435.0,1806.0,1745,WN,3244,128.0,130.0,118.0,21.0,23.0,JAN,BWI,888.0,4.0,6.0,0,0,0.0,0.0,0.0,0.0,21.0,1,0,Afternoon
2008,1,11,5,1842.0,1845.0,7:36PM,1940,WN,2194,114.0,115.0,95.0,-4.0,-3.0,MCO,BNA,616.0,6.0,13.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Evening
2008,1,3,4,1625.0,1430.0,1748.0,1550,WN,656,83.0,80.0,67.0,118.0,115.0,LAX,SFO,337.0,3.0,13.0,0,N,0.0,0.0,5.0,0.0,113.0,1,0,Afternoon
2008,1,14,1,1755.0,1750.0,2020.0,2015,wn,1624,85.0,85.0,68.0,5.0,5.0,BUR,PHX,369.0,5.0,12.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Evening
2008,1,5,6,1646.0,1525.0,1849.0,1740,WN,1063,243.0,255.0,224.0,69.0,81.0,MCO,DEN,1545.0,5.0,14.0,0,0,0.0,0.0,0.0,0.0,69.0,1,1,Afternoon
2008,1,5,6,1831.0,1840.0,2009.0,2030,XE,619,98.0,110.0,81.0,-21.0,-9.0,MSY,SAT,495.0,4.0,13.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,Evening
2008,1,23,3,1117.0,1100.0,1152.0,1135,WN,756,95.0,95.0,73.0,17.0,17.0,PHX,BUR,369.0,1.0,21.0,0,0,0.0,0.0,0.0,0.0,17.0,1,0,Morning
2008,1,24,4,1815.0,1810.0,2032.0,2030,WN,2876,77.0,80.0,63.0,2.0,5.0,BNA,RDU,443.0,5.0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Evening
2008,1,30,3,2131.0,2135.0,2224.0,2240,WN,3050,53.0,65.0,42.0,-16.0,-4.0,BWI,BDL,283.0,4.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Evening
2008,1,24,4,1702.0,1655.0,1823.0,1815,WN,2090,81.0,80.0,69.0,8.0,7.0,JAN,HOU,359.0,2.0,10.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Afternoon
2008,1,30,3,1045.0,1045.0,1133.0,1135,WN,793,48.0,50.0,38.0,-2.0,0.0,HOU,SAT,192.0,2.0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Morning
2008,1,11,5,1909.0,1910.0,2037.0,2050,WN,3839,88.0,100.0,70.0,-13.0,-1.0,SAN,SFO,447.0,5.0,13.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Evening
2008,1,17,4,650.0,650.0,734.0,735,WN,1741,44.0,45.0,31.0,-1.0,0.0,AUS,HOU,148.0,3.0,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Morning
2008,1,22,2,1432.0,1415.0,1547.0,1525,WN,1375,75.0,70.0,51.0,22.0,17.0,PHL,PIT,267.0,8.0,,0,0,0.0,0.0,5.0,0.0,17.0,1,0,Afternoon
2008,1,9,3,847.0,850.0,1105.0,1110,WN,144,78.0,80.0,65.0,-5.0,-3.0,BNA,RDU,443.0,4.0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Morning
2008,1,21,1,1459.0,1500.0,1643.0,1710,WN,1410,224.0,250.0,203.0,-27.0,-1.0,MCI,SEA,1489.0,14.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Afternoon
2008,1,24,4,2047.0,2030.0,101.0,100,WN,3841,134.0,150.0,124.0,1.0,17.0,LAS,SAT,1069.0,3.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Evening
2008,1,15,2,1624.0,1625.0,1726.0,1730,WN,1344,62.0,65.0,52.0,-4.0,-1.0,TUL,STL,351.0,3.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Afternoon
2008,1,24,4,1840.0,1820.0,2038.0,2015,WN,3757,118.0,115.0,103.0,23.0,20.0,JAN,MDW,666.0,6.0,9.0,0,0,0.0,0.0,3.0,0.0,20.0,1,0,Evening
2008,1,22,2,1338.0,1340.0,1451.0,1455,WN,3166,133.0,135.0,119.0,-4.0,-2.0,HOU,ABQ,759.0,4.0,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Afternoon
2008,1,8,2,1341.0,1340.0,1522.0,1535,WN,3587,161.0,175.0,145.0,-13.0,1.0,RSW,MDW,1105.0,6.0,10.0,0,TRUE,0.0,0.0,0.0,0.0,0.0,0,0,Afternoon
2008,1,23,3,609.0,610.0,730.0,720,WN,548,81.0,70.0,54.0,10.0,-1.0,ONT,SJC,333.0,,22.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Morning
2008,1,28,1,1610.0,1610.0,1717.0,1715,WN,3331,67.0,65.0,37.0,2.0,0.0,BUR,LAS,223.0,9.0,21.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Afternoon
2008,1,13,7,1651.0,1655.0,1809.0,1815,WN,2090,78.0,80.0,69.0,-6.0,-4.0,JAN,HOU,359.0,3.0,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,Afternoon
2008,1,22,2,1906.0,1850.0,2019.0,2015,WN,1516,73.0,85.0,62.0,4.0,16.0,RNO,LAX,390.0,5.0,6.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Evening
2008,1,10,4,1319.0,1300.0,1514.0,1510,WN,635,115.0,130.0,103.0,4.0,19.0,SJC,SEA,697.0,6.0,6.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Afternoon
2008,1,31,4,1817.0,1745.0,2015.0,1950,WN,1117,58.0,65.0,46.0,25.0,32.0,RNO,BOI,,4.0,8.0,0,0,5.0,0.0,0.0,0.0,20.0,1,0,Evening
2008,1,21,1,2355.0,2100.0,113.0,2225,WN ,1471,78.0,85.0,62.0,168.0,175.0,SDF,BWI,495.0,9.0,7.0,0,0,0.0,0.0,0.0,0.0,168.0,1,0,Evening
2008,1,25,5,1746.0,1745.0,1858.0,1850,WN,379,72.0,65.0,44.0,8.0,1.0,SNA,LAS,226.0,10.0,18.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Evening
2008,1,7,1,1513.0,1425.0,1708.0,1635,WN,718,115.0,130.0,103.0,33.0,48.0,MCO,SDF,718.0,4.0,8.0,0,0,1.0,0.0,0.0,0.0,32.0,1,0,Afternoon
2008,1,15,2,1559.0,1610.0,2025.0,2050,WN,1321,146.0,160.0,132.0,-25.0,-11.0,SAN,AUS,1164.0,6.0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Afternoon
2008,1,26,6,856.0,900.0,1116.0,1135,WN,1032,140.0,155.0,126.0,-19.0,-4.0,PBI,PHL,951.0,5.0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,Morning
2008,1,8,2,1658.0,1700.0,1651.0,1655,W,1827,53.0,55.0,37.0,-4.0,-2.0,IND,MDW,162.0,5.0,11.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Evening
2008,1,23,3,1946.0,1905.0,32.0,15,WN,2001,166.0,190.0,155.0,17.0,41.0,LAX,MCI,1363.0,5.0,6.0,0,0,8.0,0.0,0.0,0.0,9.0,1,0,Evening
2008,1,10,4,1305.0,1310.0,1418.0,1440,WN,3053,193.0,210.0,182.0,-22.0,-5.0,LIT,LAS,1295.0,4.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Afternoon
2008,1,22,2,2401,1050.0,1202.0,1210,WN,1854,64.0,80.0,49.0,-8.0,8.0,PHL,MHT,290.0,3.0,12.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Morning
2008,1,23,3,1610.0,1610.0,1857.0,1905,WN,3317,107.0,115.0,93.0,-8.0,0.0,OAK,PHX,646.0,6.0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Afternoon
2008,1,3,4,1247.0,1210.0,1358.0,1325,WN,813,71.0,75.0,60.0,33.0,37.0,MDW,BNA,395.0,5.0,6.0,0,0,14.0,0.0,0.0,0.0,19.0,1,0,Afternoon
2008,1,19,6,1446.0,1450.0,1519.0,1535,WN,3514,93.0,105.0,80.0,-16.0,-4.0,BOI,OAK,511.0,7.0,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,Afternoon
2008,1,24,4,629.0,630.0,732.0,735,WN,3429,63.0,65.0,46.0,-3.0,-1.0,STL,MCI,237.0,6.0,11.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Morning
2008,1,4,5,1703.0,1625.0,2155.0,2125,WN,528,172.0,180.0,156.0,30.0,38.0,LAX,HOU,1390.0,3.0,13.0,0,0,10.0,0.0,0.0,0.0,20.0,1,0,Afternoon
2008,1,27,7,802.0,800.0,951.0,940,WN,2616,229.0,220.0,213.0,11.0,2.0,STL,LAS,1372.0,5.0,11.0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,Morning
2008,1,20,7,2033.0,2035.0,2148.0,2155,WN,3770,75.0,80.0,64.0,-7.0,-2.0,LAX,SMF,373.0,4.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,Evening
2008,1,17,4,2255.0,2015.0,21.0,2200,WN,2204,86.0,105.0,72.0,141.0,160.0,PHL,CMH,405.0,3.0,11.0,0,0,0.0,0.0,0.0,0.0,141.0,1,0,Evening
2008,1,25,5,1214.0,1215.0,1555.0,1605,WN,844,161.0,170.0,142.0,-10.0,-1.0,SEA,PHX,1107.0,3.0,16.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Afternoon
2008,1,8,2,1947.0,1950.0,2054.0,2105,WN,279,67.0,75.0,55.0,-11.0,-3.0,SJC,SNA,342.0,4.0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Evening
2008,1,20,7,1721.0,1715.0,1804.0,1805,WN,871,43.0,50.0,29.0,-1.0,6.0,RSW,MCO,133.0,7.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,Evening
2008,1,14,1,1309.0,1315.0,1606.0,1615,WN,1565,117.0,120.0,105.0,-9.0,-6.0,MDW,MHT,838.0,3.0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Afternoon
2008,1,27,7,853.0,855.0,1038.0,1100,WN,1458,165.0,-185.0,142.0,-22.0,-2.0,PHX,PDX,1009.0,13.0,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,Morning
2008,1,17,4,852.0,850.0,1443.0,1440,WN,2199,,230.0,217.0,3.0,2.0,LAX,MDW,1750.0,5.0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Morning
2008,1,27,7,1058.0,1100.0,12:48PM,1305,WN,845,110.0,125.0,100.0,-17.0,-2.0,SEA,OAK,671.0,3.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,Morning
2008,1,20,7,124.0,2150.0,227.0,2300,WN,1575,63.0,70.0,50.0,207.0,214.0,SJC,LAX,308.0,4.0,9.0,0,0,4.0,0.0,0.0,0.0,203.0,1,1,Evening
2008,1,28,1,1636.0,1640.0,1743.0,1814,XE,619,127.0,154.0,114.0,-31.0,-4.0,RDU,MSY,779.0,3.0,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Afternoon
2008,1,18,5,2040.0,2035.0,2127.0,2130,WN,812,47.0,55.0,36.0,-3.0,5.0,MCI,STL,237.0,4.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Evening
2008,1,17,4,1101.0,1055.0,1203.0,1205,WN,807,62.0,70.0,48.0,-2.0,6.0,PHX,ABQ,328.0,3.0,11.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Morning
2008,1,21,1,1247.0,1200.0,1537.0,1455,WN,1530,110.0,115.0,90.0,42.0,47.0,MDW,BDL,777.0,4.0,16.0,1,0,41.0,0.0,0.0,0.0,1.0,1,0,Afternoon
2008,1,23,3,1303.0,1305.0,1428.0,1430,WN,1196,85.0,85.0,70.0,-2.0,-2.0,OAK,SAN,446.0,4.0,11.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Afternoon
2008,1,18,5,1830.0,1815.0,2015.0,2010,WN,1469,165.0,175.0,146.0,5.0,15.0,TPA,MCI,1048.0,7.0,12.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Evening
2008,1,14,1,2035.0,2035.0,2041.0,2045,WN,821,66.0,70.0,53.0,-4.0,0.0,PHX,SNA,338.0,3.0,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Evening
2008,1,9,3,1310.0,1315.0,1550.0,4:10PM,WN,3484,160.0,175.0,147.0,-20.0,-5.0,TPA,MHT,1204.0,5.0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Afternoon
2008,1,15,2,1358.0,1350.0,1608.0,1605,WN,1573,70.0,75.0,55.0,3.0,8.0,LAX,PHX,370.0,5.0,10.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Afternoon
2008,1,25,5,839.0,840.0,1051.0,1105,WN,358,132.0,145.0,109.0,-14.0,-1.0,BWI,MCO,787.0,10.0,13.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Morning
2008,1,24,4,638.0,640.0,732.0,730,WN,2447,54.0,50.0,43.0,2.0,-2.0,HOU,SAT,192.0,3.0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Morning
2008,1,23,3,622.0,620.0,739.0,755,WN,1602,77.0,95.0,68.0,-16.0,2.0,SMF,PDX,479.0,2.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Morning
2008,1,10,4,2055.0,2100.0,2150.0,2200,WN,1050,55.0,60.0,45.0,-10.0,-5.0,STL,MDW,251.0,4.0,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Evening
2008,1,19,6,659.0,700.0,849.0,830,WN,921,,90.0,94.0,19.0,-1.0,BNA,MSY,471.0,5.0,11.0,0,0,0.0,0.0,19.0,0.0,0.0,1,1,Morning
2008,1,21,1,1856.0,1830.0,2012.0,1940,WN,3771,76.0,70.0,58.0,32.0,26.0,RNO,LAS,345.0,8.0,10.0,0,0,5.0,0.0,6.0,0.0,21.0,1,0,Evening
2008,1,25,5,852.0,850.0,1003.0,959,XE,145,71.0,69.0,54.0,4.0,2.0,FAT,LGB,222.0,6.0,11.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Morning
2008,1,19,6,954.0,955.0,1053.0,1055,WN,957,59.0,60.0,40.0,-2.0,-1.0,LAS,BUR,223.0,2.0,17.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,Morning
2008,1,22,2,1352.0,1350.0,1448.0,1440,WN,2537,116.0,110.0,102.0,8.0,2.0,TPA,BNA,612.0,5.0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Afternoon
2008,1,15,2,635.0,635.0,750.0,740,WN,698,75.0,65.0,54.0,10.0,0.0,BHM,MSY,321.0,3.0,18.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Morning
2008,1,9,3,1954.0,1955.0,2222.0,2235,WN,1744,148.0,160.0,138.0,-13.0,-1.0,MCO,ALB,1073.0,3.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Evening
2008,1,18,5,747.0,735.0,1122.0,1105,WN,370,155.0,150.0,140.0,17.0,12.0,MDW,MCO,989.0,7.0,8.0,0,0,9.0,0.0,5.0,0.0,3.0,1,0,Morning
2008,1,3,4,817.0,805.0,919.0,910,WN,3772,62.0,65.0,49.0,9.0,12.0,OAK,BUR,325.0,2.0,11.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Morning
2008,1,27,7,1124.0,1130.0,1253.0,1300,WN,2637,149.0,150.0,136.0,-7.0,-6.0,SAT,PHX,843.0,4.0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,Morning
2008,1,9,3,610.0,2401.0,733.0,730,WN,276,83.0,80.0,64.0,3.0,0.0,LAS,SJC,386.0,2.0,17.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Evening
2008,1,8,2,1424.0,1430.0,1702.0,1705,WN,133,98.0,95.0,78.0,-3.0,-6.0,BNA,BWI,588.0,8.0,12.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Afternoon
2008,1,14,1,1928.0,1935.0,2211.0,2230,WN,2982,103.0,115.0,,-19.0,-7.0,ABQ,HOU,759.0,3.0,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Evening
2008,1,30,3,2036.0,2035.0,2043.0,2045,WN,821,67.0,70.0,56.0,-2.0,1.0,PHX,SNA,338.0,6.0,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Evening
2008,1,19,6,1635.0,1640.0,1743.0,1805,WN,857,68.0,85.0,54.0,-22.0,-5.0,ABQ,DEN,349.0,6.0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,Afternoon
2008,1,12,6,930.0,935.0,1030.0,1040,WN,3947,180.0,185.0,159.0,-10.0,-5.0,TUL,LAS,1076.0,10.0,11.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,Morning
2008,1,27,7,2126.0,,2137.0,1820,WN,3227,71.0,75.0,59.0,197.0,201.0,TUS,LAS,365.0,6.0,6.0,0,0,0.0,0.0,187.0,0.0,10.0,1,1,Evening
2008,1,20,7,1620.0,1620.0,1927.0,1955,WN,1280,307.0,335.0,290.0,-28.0,0.0,PHL,PHX,2075.0,4.0,13.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,Afternoon
2008,1,22,2,859.0,900.0,942.0,940,WN,469,103.0,100.0,90.0,2.0,-1.0,BOI,LAS,520.0,5.0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Morning
2008,1,25,5,558.0,600.0,640.0,620,WN,2384,102.0,80.0,61.0,20.0,-2.0,SLC,LAS,368.0,5.0,36.0,0,0,0.0,0.0,20.0,0.0,0.0,1,0,Morning
2008,1,15,2,757.0,800.0,812.0,755,WN,1623,75.0,55.0,41.0,17.0,-3.0,IND,MDW,162.0,5.0,29.0,N,0,0.0,0.0,17.0,0.0,0.0,1,0,Morning
2008,1,16,3,635.0,635.0,803.0,825,WN,723,88.0,110.0,75.0,-22.0,0.0,PDX,SJC,569.0,2.0,11.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Morning
2008,1,8,2,1609.0,1550.0,1713.0,1650,WN,33,,60.0,44.0,23.0,19.0,HOU,HRL,276.0,6.0,14.0,0,0,0.0,0.0,9.0,0.0,14.0,1,0,Afternoon
2008,1,29,2,1505.0,1505.0,1848.0,19:00,WN,3915,343.0,355.0,331.0,-12.0,0.0,MHT,PHX,2279.0,5.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Afternoon
2008,1,26,6,1954.0,1940.0,2054.0,2050,WN,1082,60.0,70.0,47.0,4.0,14.0,BWI,PVD,328.0,5.0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,Evening
2008,1,4,5,1928.0,1920.0,2057.0,2035,WN,2730,89.0,75.0,62.0,22.0,8.0,ONT,OAK,361.0,5.0,22.0,0,0,0.0,0.0,14.0,0.0,8.0,1,0,Evening
2008,1,3,4,2106.0,2105.0,2202.0,2200,WN,85,56.0,55.0,46.0,2.0,1.0,RDU,BWI,255.0,4.0,6.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Evening
2008,1,20,7,1649.0,1655.0,1846.0,1910,WN,1567,237.0,255.0,223.0,-24.0,-6.0,BNA,LAS,1588.0,4.0,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,Afternoon
2008,1,28,1,855.0,855.0,1020.0,1025,WN,1044,85.0,90.0,71.0,-5.0,0.0,SAN,OAK,446.0,6.0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Morning
2008,1,31,4,958.0,1005.0,1243.0,1252,XE,7669,105.0,107.0,84.0,-9.0,-7.0,ONT,SLC,558.0,7.0,14.0,FALSE,0,0.0,0.0,0.0,0.0,0.0,0,0,Morning
2008,1,28,1,1420.0,1420.0,1437.0,1435,WN,1253,77.0,75.0,63.0,2.0,0.0,TUS,SAN,367.0,3.0,11.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Afternoon
2008,1,6,7,1335.0,1310.0,1651.0,1635,WN,494,136.0,145.0,113.0,16.0,25.0,OAK,DEN,957.0,12.0,11.0,0,0,12.0,0.0,0.0,0.0,4.0,1,1,Afternoon
2008,1,4,5,1003.0,910.0,1232.0,1220,XE,200,149.0,190.0,133.0,12.0,53.0,LGB,GEG,953.0,5.0,11.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Morning
2008,1,27,7,1912.0,1855.0,2046.0,2030,WN,1461,94.0,95.0,79.0,16.0,17.0,DAL,STL,546.0,3.0,12.0,0,0,9.0,0.0,0.0,0.0,7.0,1,1,Evening
2008,1,18,5,1810.0,1755.0,1926.0,1910,WN,1853,76.0,75.0,62.0,16.0,15.0,SMF,LAS,397.0,5.0,9.0,0,0,0.0,0.0,1.0,0.0,15.0,1,0,Evening
2008,1,6,7,1959.0,1930.0,2214.0,2200,WN,884,135.0,150.0,123.0,14.0,29.0,BNA,SAT,822.0,4.0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,Evening
2008,1,6,7,1818.0,1800.0,1926.0,1910,WN,802,68.0,70.0,53.0,16.0,18.0,SAN,LAS,258.0,3.0,12.0,0,0,5.0,0.0,0.0,0.0,11.0,1,1,Evening
2008,1,31,4,830.0,815.0,1048.0,1045,WN,121,258.0,270.0,241.0,3.0,15.0,MDW,SMF,1790.0,3.0,14.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Morning
2008,1,5,6,1247.0,1230.0,1425.0,1425,WN,914,218.0,235.0,204.0,0.0,17.0,MCI,PDX,1481.0,4.0,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,Afternoon
2008,1,30,3,1610.0,1610.0,1707.0,1715,WN,3331,57.0,65.0,40.0,-8.0,0.0,BUR,LAS,223.0,5.0,12.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Afternoon
2008,1,8,2,1953.0,1955.0,2313.0,2330,WN,753,140.0,155.0,133.0,-17.0,-2.0,PHX,LIT,1136.0,2.0,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Evening
2008,1,3,4,1055.0,1055.0,1251.0,1300,WN,129,56.0,65.0,45.0,-9.0,0.0,MDW,CMH,284.0,3.0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Morning
2008,1,9,3,1542.0,1540.0,1712.0,1705,WN,1179,90.0,85.0,75.0,7.0,2.0,SAN,OAK,446.0,5.0,10.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Afternoon
2008,1,28,1,2103.0,2105.0,2237.0,2235,WN,2633,94.0,90.0,81.0,2.0,-2.0,MCI,DAL,461.0,4.0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Evening
2008,1,11,5,2030.0,2030.0,2242.0,2250,WN,2889,72.0,80.0,60.0,-8.0,0.0,STL,DTW,440.0,3.0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Evening
2008,1,11,5,807.0,810.0,903.0,910,WN,3757,56.0,60.0,44.0,-7.0,-3.0,STL,MDW,251.0,4.0,8.0,FALSE,0,0.0,0.0,0.0,0.0,0.0,0,0,Morning
2008,1,29,2,1651.0,1645.0,1807.0,1815,WN,2133,76.0,90.0,65.0,-8.0,6.0,MHT,PHL,290.0,4.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Afternoon
2008,1,19,6,1143.0,1140.0,1411.0,1435,WN,1592,208.0,235.0,196.0,-24.0,3.0,MDW,PHX,1444.0,6.0,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,Morning
2008,1,7,1,1617.0,1620.0,1723.0,1745,WN,2199,126.0,145.0,106.0,-22.0,-3.0,PHL,MDW,668.0,4.0,16.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Afternoon
2008,1,15,2,1000.0,1005.0,1048.0,1105,WN,1536,168.0,180.0,155.0,-17.0,-5.0,SAT,SAN,1129.0,3.0,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Morning
2008,1,25,5,651.0,700.0,903.0,854,XE,522,192.0,174.0,171.0,9.0,-9.0,RDU,MCI,904.0,5.0,16.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Morning
2008,1,29,2,909.0,910.0,943.0,945,WN,1675,94.0,95.0,82.0,-2.0,-1.0,PIT,MDW,402.0,5.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Morning
2008,1,7,1,1859.0,1900.0,1946.0,1955,WN,2880,47.0,55.0,37.0,-9.0,-1.0,DA,TUL,237.0,3.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Evening
2008,1,14,1,1041.0,1035.0,1139.0,1135,WN,1150,58.0,60.0,45.0,4.0,6.0,DAL,SAT,248.0,4.0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Morning
2008,1,14,1,2154.0,2155.0,2300.0,2310,WN,1917,66.0,75.0,53.0,-10.0,-1.0,SMF,ONT,389.0,4.0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Evening
2008,1,28,1,1054.0,1055.0,1205.0,1205,WN,125,71.0,70.0,57.0,0.0,-1.0,DAL,MAF,319.0,2.0,12.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Morning
2008,1,28,1,600.0,600.0,712.0,715,WN,2894,72.0,75.0,56.0,-3.0,0.0,OAK,LAX,337.0,7.0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Morning
2008,1,20,7,855.0,900.0,1420.0,1435,WN,213,205.0,215.0,191.0,-15.0,-5.0,ABQ,BWI,1670.0,7.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,Morning
2008,1,29,2,2033.0,1930.0,2156.0,2100,WN,2179,83.0,90.0,72.0,56.0,63.0,STL,OKC,462.0,4.0,7.0,0,0,0.0,0.0,0.0,0.0,56.0,1,0,Evening
2008,1,17,4,1702.0,1700.0,1805.0,1800,WN,607,63.0,60.0,52.0,5.0,2.0,PHX,PHX,328.0,4.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Evening
2008,1,29,2,1508.0,1510.0,1745.0,1755,WN,873,97.0,105.0,83.0,-10.0,-2.0,SJC,PHX,621.0,5.0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Afternoon
2008,1,28,1,1808.0,1810.0,2134.0,2145,WN,3061,146.0,155.0,127.0,-11.0,-2.0,MCI,MCO,1072.0,7.0,12.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Evening
2008,1,6,7,2132.0,2115.0,2248.0,2235,WN,1568,76.0,80.0,64.0,13.0,17.0,MCI,BNA,491.0,4.0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,Evening
2008,1,30,3,2022.0,1935.0,22.53,2235,WN,297,151.0,180.0,138.0,18.0,47.0,PHL,FLL,992.0,3.0,10.0,0,0,0.0,0.0,0.0,0.0,18.0,1,0,Evening
2008,1,22,2,1255.0,1245.0,1529.0,1530,WN,720,94.0,105.0,80.0,-1.0,10.0,LAX,ABQ,677.0,6.0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Afternoon
